the_geom,cartodb_id,timestamp,long,lat,external_t,outlier_ma,sensor_typ,individual,tag_ident,ind_ident,study_name,date,time
0101000020E6100000925CDD3591AB53C09CA3D0AA7DE14140,574,2008-08-11 18:25:00+00,-78.68073794,35.76164756,29.94444684,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000007DDC2BB1BAAB53C06B8DB57D97E14140,575,2008-08-19 07:30:00+00,-78.68326978,35.76243564,27.5000022,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000006C52B8BBDAAB53C039595120BFE14140,576,2008-08-29 15:45:00+00,-78.68522542,35.76364521,26.27777988,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000DBCE298EE4AB53C0ED8E398DBCE14140,577,2008-09-04 15:40:00+00,-78.68582491,35.76356664,27.27777996,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008901D8A1D6AB53C0FBE18C0695E14140,578,2008-09-09 16:55:00+00,-78.68497511,35.7623604,27.27777996,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E4409B5EDAAB53C03392F3B4B2E14140,579,2008-09-24 08:15:00+00,-78.68520322,35.7632662,21.9444462,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000030AAFBB6D6AB53C0F6CB8A55C1E14140,580,2008-10-07 16:55:00+00,-78.68498015,35.76371259,22.05555732,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000030AAFBB6D6AB53C0F6CB8A55C1E14140,581,2008-10-14 09:15:00+00,-78.68498015,35.76371259,25.88889096,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000006EC2DE40D8AB53C0FA8FD830BBE14140,582,2008-11-06 07:35:00+00,-78.68507406,35.76352511,22.55555736,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000092C8C200D7AB53C0488005F6B9E14140,583,2008-11-12 07:05:00+00,-78.68499774,35.76348758,20.0000016,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000092C8C200D7AB53C0488005F6B9E14140,584,2008-12-03 08:07:00+00,-78.68499774,35.76348758,12.2222232,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000092C8C200D7AB53C0488005F6B9E14140,585,2009-03-30 16:00:00+00,-78.68499774,35.76348758,17.7777792,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008C685CB4D7AB53C08F2A370FAFE14140,586,2009-06-18 15:45:00+00,-78.68504056,35.76315489,25.44444648,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000A660AA5C8AB53C04C627BF3BCE14140,587,2009-10-03 15:45:00+00,-78.68412138,35.76357883,28.16666892,F,radio-transmitter,,Carmen,Carmen,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D222B27A8DAB53C016F5AC186CE14140,588,2008-09-09 16:20:00+00,-78.68051021,35.76111134,27.2222244,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F41E803791AB53C03ECA0C4464E14140,589,2008-09-18 20:20:00+00,-78.68073833,35.76087237,27.44444664,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F64FC3F98CAB53C0FFF3EAD275E14140,590,2008-10-06 20:12:00+00,-78.68047947,35.7614082,25.8333354,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000098C7D43C8BAB53C037B155BC70E14140,591,2008-10-13 19:50:00+00,-78.68037339,35.76125292,0,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D222B27A8DAB53C016F5AC186CE14140,592,2008-10-22 19:50:00+00,-78.68051021,35.76111134,20.11111272,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E5AF560EA9AB53C0F29F45218FE14140,593,2008-11-12 19:50:00+00,-78.68219336,35.76218048,18.055557,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000788DE94BA7AB53C0060783848BE14140,594,2008-11-25 14:50:00+00,-78.68208597,35.76207024,10.38888972,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000C8D2872EA8AB53C0DA03ADC090E14140,595,2008-12-10 19:13:00+00,-78.68214,35.76223,21.77777952,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000DD0720B589AB53C08CDB68006FE14140,596,2009-05-08 05:00:00+00,-78.68028,35.7612,0,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000C851A9A789AB53C0576BD56C6DE14140,597,2009-05-15 08:50:00+00,-78.68027679,35.76115189,25.05555756,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000004EE04A3490AB53C07CB9709C6BE14140,598,2009-06-03 16:05:00+00,-78.68067653,35.76109653,28.44444672,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000004AB2C028AAB53C01B7E9A076EE14140,599,2009-06-05 08:58:00+00,-78.68029837,35.76117034,24.61111308,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E2868C058DAB53C0D2F6D82B66E14140,600,2009-06-18 16:11:00+00,-78.68048228,35.76093052,27.38889108,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000FBEFB9FA8EAB53C07DB2209C68E14140,601,2009-06-30 14:15:00+00,-78.68060177,35.76100494,28.55555784,F,radio-transmitter,,Fallz,Fallz,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
